"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"Ntot[26,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[26,1]"
"Ntot[27,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[27,1]"
"Ntot[28,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[28,1]"
"Ntot[29,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[29,1]"
"Ntot[30,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[30,1]"
"Ntot[31,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[31,1]"
"Ntot[32,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[32,1]"
"Ntot[33,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[33,1]"
"Ntot[34,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[34,1]"
"Ntot[35,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[35,1]"
"Ntot[36,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[36,1]"
"Ntot[37,1]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[37,1]"
"Ntot[1,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[1,2]"
"Ntot[2,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[2,2]"
"Ntot[3,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[3,2]"
"Ntot[4,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[4,2]"
"Ntot[5,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[5,2]"
"Ntot[6,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[6,2]"
"Ntot[7,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[7,2]"
"Ntot[8,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[8,2]"
"Ntot[9,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[9,2]"
"Ntot[10,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[10,2]"
"Ntot[11,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[11,2]"
"Ntot[12,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[12,2]"
"Ntot[13,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[13,2]"
"Ntot[14,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[14,2]"
"Ntot[15,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[15,2]"
"Ntot[16,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[16,2]"
"Ntot[17,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[17,2]"
"Ntot[18,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[18,2]"
"Ntot[19,2]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[19,2]"
"Ntot[20,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[20,2]"
"Ntot[21,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[21,2]"
"Ntot[22,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[22,2]"
"Ntot[23,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[23,2]"
"Ntot[24,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[24,2]"
"Ntot[25,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[25,2]"
"Ntot[26,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[26,2]"
"Ntot[27,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[27,2]"
"Ntot[28,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[28,2]"
"Ntot[29,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[29,2]"
"Ntot[30,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[30,2]"
"Ntot[31,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[31,2]"
"Ntot[32,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[32,2]"
"Ntot[33,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[33,2]"
"Ntot[34,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[34,2]"
"Ntot[35,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[35,2]"
"Ntot[36,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[36,2]"
"Ntot[37,2]",138.1526,12.9060364707541,114,129,138,147,164,1.00002143715329,40000,0,1,"Ntot[37,2]"
"Ntot[38,2]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[38,2]"
"Ntot[1,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[1,3]"
"Ntot[2,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[2,3]"
"Ntot[3,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[3,3]"
"Ntot[4,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[4,3]"
"Ntot[5,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[5,3]"
"Ntot[6,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[6,3]"
"Ntot[7,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[7,3]"
"Ntot[8,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[8,3]"
"Ntot[9,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[9,3]"
"Ntot[10,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[10,3]"
"Ntot[11,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[11,3]"
"Ntot[12,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[12,3]"
"Ntot[13,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[13,3]"
"Ntot[14,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[14,3]"
"Ntot[15,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[15,3]"
"Ntot[16,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[16,3]"
"Ntot[17,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[17,3]"
"Ntot[18,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[18,3]"
"Ntot[19,3]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[19,3]"
"Ntot[20,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[20,3]"
"Ntot[21,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[21,3]"
"Ntot[22,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[22,3]"
"Ntot[23,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[23,3]"
"Ntot[24,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[24,3]"
"Ntot[25,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[25,3]"
"Ntot[26,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[26,3]"
"Ntot[27,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[27,3]"
"Ntot[28,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[28,3]"
"Ntot[29,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[29,3]"
"Ntot[30,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[30,3]"
"Ntot[31,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[31,3]"
"Ntot[32,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[32,3]"
"Ntot[33,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[33,3]"
"Ntot[34,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[34,3]"
"Ntot[35,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[35,3]"
"Ntot[36,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[36,3]"
"Ntot[37,3]",130.20575,12.1392360123598,107,122,130,138,155,1.00021154184159,10026,0,1,"Ntot[37,3]"
"Ntot[38,3]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[38,3]"
"Ntot[1,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[1,4]"
"Ntot[2,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[2,4]"
"Ntot[3,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[3,4]"
"Ntot[4,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[4,4]"
"Ntot[5,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[5,4]"
"Ntot[6,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[6,4]"
"Ntot[7,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[7,4]"
"Ntot[8,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[8,4]"
"Ntot[9,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[9,4]"
"Ntot[10,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[10,4]"
"Ntot[11,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[11,4]"
"Ntot[12,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[12,4]"
"Ntot[13,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[13,4]"
"Ntot[14,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[14,4]"
"Ntot[15,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[15,4]"
"Ntot[16,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[16,4]"
"Ntot[17,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[17,4]"
"Ntot[18,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[18,4]"
"Ntot[19,4]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[19,4]"
"Ntot[20,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[20,4]"
"Ntot[21,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[21,4]"
"Ntot[22,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[22,4]"
"Ntot[23,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[23,4]"
"Ntot[24,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[24,4]"
"Ntot[25,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[25,4]"
"Ntot[26,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[26,4]"
"Ntot[27,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[27,4]"
"Ntot[28,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[28,4]"
"Ntot[29,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[29,4]"
"Ntot[30,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[30,4]"
"Ntot[31,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[31,4]"
"Ntot[32,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[32,4]"
"Ntot[33,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[33,4]"
"Ntot[34,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[34,4]"
"Ntot[35,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[35,4]"
"Ntot[36,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[36,4]"
"Ntot[37,4]",125.520375,11.7484120411659,104,117,125,133,150,1.00018353233825,40000,0,1,"Ntot[37,4]"
"Ntot[38,4]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[38,4]"
"Ntot[1,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[1,5]"
"Ntot[2,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[2,5]"
"Ntot[3,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[3,5]"
"Ntot[4,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[4,5]"
"Ntot[5,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[5,5]"
"Ntot[6,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[6,5]"
"Ntot[7,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[7,5]"
"Ntot[8,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[8,5]"
"Ntot[9,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[9,5]"
"Ntot[10,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[10,5]"
"Ntot[11,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[11,5]"
"Ntot[12,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[12,5]"
"Ntot[13,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[13,5]"
"Ntot[14,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[14,5]"
"Ntot[15,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[15,5]"
"Ntot[16,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[16,5]"
"Ntot[17,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[17,5]"
"Ntot[18,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[18,5]"
"Ntot[19,5]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[19,5]"
"Ntot[20,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[20,5]"
"Ntot[21,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[21,5]"
"Ntot[22,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[22,5]"
"Ntot[23,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[23,5]"
"Ntot[24,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[24,5]"
"Ntot[25,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[25,5]"
"Ntot[26,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[26,5]"
"Ntot[27,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[27,5]"
"Ntot[28,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[28,5]"
"Ntot[29,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[29,5]"
"Ntot[30,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[30,5]"
"Ntot[31,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[31,5]"
"Ntot[32,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[32,5]"
"Ntot[33,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[33,5]"
"Ntot[34,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[34,5]"
"Ntot[35,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[35,5]"
"Ntot[36,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[36,5]"
"Ntot[37,5]",118.36935,11.4162532754171,97,110,118,126,142,1.00024424060848,15197,0,1,"Ntot[37,5]"
"Ntot[38,5]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[38,5]"
"Ntot[1,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[1,6]"
"Ntot[2,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[2,6]"
"Ntot[3,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[3,6]"
"Ntot[4,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[4,6]"
"Ntot[5,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[5,6]"
"Ntot[6,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[6,6]"
"Ntot[7,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[7,6]"
"Ntot[8,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[8,6]"
"Ntot[9,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[9,6]"
"Ntot[10,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[10,6]"
"Ntot[11,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[11,6]"
"Ntot[12,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[12,6]"
"Ntot[13,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[13,6]"
"Ntot[14,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[14,6]"
"Ntot[15,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[15,6]"
"Ntot[16,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[16,6]"
"Ntot[17,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[17,6]"
"Ntot[18,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[18,6]"
"Ntot[19,6]",161.392279337402,15.2896847268781,132.838259144683,150.873836969873,160.877198272178,171.353789817476,192.672073657646,1.00003116880596,32601,0,1,"Ntot[19,6]"
"Ntot[20,6]",109.05975,10.8265511725922,89,102,109,116,132,1.00002173185982,40000,0,1,"Ntot[20,6]"
